User_ID,User_Name,Platform,Date,State,Region,Followers,Views,Likes,Shares,Comments,Revenue_Source
USR02308,user_2308,Twitter,2023-09-22,Vermont,East,3369063,1322049,1122146,276964,89388,Sponsorship
USR02309,user_2309,Facebook,2023-02-09,Ohio,Central,3093891,15264000,263248,261215,58740,Merchandise
USR02310,user_2310,Facebook,2024-08-02,Maryland,East,2382087,7400774,3794304,214478,71717,Subscription
USR02311,user_2311,Snapchat,2022-11-02,Colorado,South,3951528,8417631,803992,18272,8099,Sponsorship
USR02312,user_2312,Snapchat,2023-02-16,Utah,South,4976649,14785517,3531857,345128,99628,Sponsorship
USR02313,user_2313,YouTube,2022-01-16,Alaska,West,1675061,18345068,4104871,461700,93571,Sponsorship
USR02314,user_2314,YouTube,2022-10-09,Louisiana,South,2120230,19628531,106980,389042,71925,Affiliate
USR02315,user_2315,YouTube,2022-08-13,South Carolina,West,3493872,19166393,385178,363523,45251,Subscription
USR02316,user_2316,Instagram,2024-02-14,Florida,South,1097320,3824980,2931253,326897,61746,Merchandise
USR02317,user_2317,Snapchat,2021-08-07,South Dakota,North,741469,596515,4555103,163509,67360,Subscription
USR02318,user_2318,Twitter,2020-10-15,Iowa,Central,1551404,9821824,4578194,402312,84916,Ads
USR02319,user_2319,Instagram,2022-12-25,Nebraska,Central,2063387,19244007,3161903,297395,61321,Affiliate
USR02320,user_2320,Snapchat,2024-08-05,Washington,West,3319181,15689314,4403830,201799,81451,Ads
USR02321,user_2321,Instagram,2021-10-01,Wisconsin,North,270370,4932677,725865,86155,36131,Sponsorship
USR02322,user_2322,Facebook,2024-03-20,Utah,West,3188189,12899114,461714,448035,8344,Sponsorship
USR02323,user_2323,Instagram,2022-04-16,Ohio,Central,2842166,806901,4881023,419839,60249,Merchandise
USR02324,user_2324,Facebook,2023-10-19,New Hampshire,East,4015198,8487136,4294482,405505,3178,Sponsorship
USR02325,user_2325,YouTube,2021-01-26,Idaho,East,3856058,7917895,2181875,107165,77227,Subscription
USR02326,user_2326,Facebook,2024-11-22,Rhode Island,East,4096347,13550997,1924864,164537,87240,Sponsorship
USR02327,user_2327,Snapchat,2023-01-26,West Virginia,West,4595179,16099789,2856164,167455,48552,Merchandise
USR02328,user_2328,Snapchat,2022-11-23,Idaho,Central,1916729,19486788,3616257,72050,41646,Affiliate
USR02329,user_2329,Facebook,2023-06-04,Michigan,North,1023391,17887620,3216279,488538,99848,Sponsorship
USR02330,user_2330,YouTube,2023-08-10,Kentucky,Central,1490141,10946212,4111104,325832,35725,Subscription
USR02331,user_2331,YouTube,2022-12-01,Maine,Central,3514513,1114539,3317963,348630,9317,Sponsorship
USR02332,user_2332,Twitter,2021-01-19,Delaware,Central,1305744,17867990,2238344,217228,94517,Ads
USR02333,user_2333,Twitter,2021-04-18,New Jersey,East,3395359,16862799,3962086,223052,60949,Merchandise
USR02334,user_2334,Snapchat,2023-01-11,Ohio,Central,4847935,9149115,4830203,40129,88616,Affiliate
USR02335,user_2335,Snapchat,2021-11-22,California,West,3731260,13415436,1729239,429335,48188,Subscription
USR02336,user_2336,Snapchat,2024-07-22,Michigan,North,2722963,12625281,2492923,472689,71837,Subscription
USR02337,user_2337,Twitter,2022-04-10,Alaska,West,1088912,1809020,1350393,168897,62319,Ads
USR02338,user_2338,YouTube,2021-01-15,Minnesota,North,113014,6281542,250804,7381,21118,Ads
USR02339,user_2339,YouTube,2020-04-13,California,West,3973783,17709516,628232,139250,94086,Affiliate
USR02340,user_2340,YouTube,2021-01-03,South Carolina,West,569313,6450545,3851309,55248,4099,Sponsorship
USR02341,user_2341,Twitter,2022-04-06,Texas,South,4804380,15328397,160588,363969,40749,Sponsorship
USR02342,user_2342,Facebook,2022-12-12,Nebraska,Central,1173149,12070642,4757533,328818,88944,Subscription
USR02343,user_2343,Instagram,2020-03-01,West Virginia,South,3966935,8678784,2860694,178980,30367,Ads
USR02344,user_2344,Instagram,2024-02-11,Alaska,West,960478,803239,1499025,116403,95721,Merchandise
USR02345,user_2345,Snapchat,2021-07-21,Illinois,Central,1792060,12789701,2509959,118961,91146,Sponsorship
USR02346,user_2346,YouTube,2023-06-01,South Dakota,North,2386682,15166753,4336839,413269,88612,Ads
USR02347,user_2347,Instagram,2020-12-15,New Hampshire,West,4090347,8905890,2265675,373809,19652,Merchandise
USR02348,user_2348,Snapchat,2022-10-20,Michigan,North,2618702,2587427,3039548,32419,88188,Affiliate
USR02349,user_2349,Instagram,2022-10-05,Missouri,Central,3479021,17897239,4518112,422808,93172,Sponsorship
USR02350,user_2350,Twitter,2021-05-27,New York,East,4100363,13673183,2784254,437230,61607,Sponsorship
USR02351,user_2351,Instagram,2023-06-09,Michigan,North,49218,3365553,3621571,402991,22544,Affiliate
USR02352,user_2352,YouTube,2023-06-09,Florida,South,3367675,10885756,3490107,444873,37401,Merchandise
USR02353,user_2353,YouTube,2024-07-05,Minnesota,North,1199157,7519947,1203663,113626,87492,Subscription
USR02354,user_2354,Instagram,2021-02-21,North Carolina,South,2744628,8180680,3744515,411120,16650,Sponsorship
USR02355,user_2355,Snapchat,2020-04-20,New York,East,3235534,4577271,2776148,199477,29712,Merchandise
USR02356,user_2356,YouTube,2020-11-13,Oregon,West,3378583,5939639,3790796,86804,10846,Ads
USR02357,user_2357,Instagram,2020-05-21,Hawaii,West,1147891,4879110,1522024,127543,54333,Affiliate
USR02358,user_2358,Instagram,2020-02-01,Nebraska,Central,4203591,10822269,545342,67332,9027,Affiliate
USR02359,user_2359,YouTube,2021-04-03,Texas,South,1624848,16162571,1166999,99119,86041,Ads
USR02360,user_2360,Instagram,2021-06-06,Louisiana,South,2121493,9200744,2106748,23435,44780,Affiliate
USR02361,user_2361,Twitter,2021-11-02,New Mexico,Central,4352453,2372078,1020677,424231,68138,Merchandise
USR02362,user_2362,Snapchat,2023-05-24,Louisiana,South,3123588,12933524,3519309,190663,53135,Ads
USR02363,user_2363,Instagram,2021-12-12,California,West,3015793,19483766,875237,466992,16386,Subscription
USR02364,user_2364,YouTube,2023-07-07,North Dakota,North,4811912,8587839,4559413,446323,10143,Affiliate
USR02365,user_2365,Snapchat,2022-11-22,New Jersey,East,72142,9405538,3064957,108128,21972,Affiliate
USR02366,user_2366,Instagram,2021-05-16,Massachusetts,East,56090,5669757,4950972,46135,36723,Subscription
USR02367,user_2367,Twitter,2024-07-06,Mississippi,South,3765551,7686683,660743,123119,95085,Affiliate
USR02368,user_2368,Facebook,2023-05-25,Utah,South,4438415,14772830,2893668,435418,12945,Subscription
USR02369,user_2369,Snapchat,2022-04-21,South Carolina,Central,3999408,4122899,4758858,305010,4648,Sponsorship
USR02370,user_2370,Facebook,2021-09-12,Missouri,Central,3864647,19043894,4716762,374250,10915,Ads
USR02371,user_2371,Facebook,2024-09-14,Massachusetts,East,2714151,5176882,4097063,491978,35013,Ads
USR02372,user_2372,Snapchat,2022-10-22,Louisiana,South,2230566,17429838,1807951,280589,5180,Ads
USR02373,user_2373,YouTube,2021-05-15,Kentucky,Central,3001391,17677714,3773907,272531,13373,Subscription
USR02374,user_2374,Twitter,2022-07-26,Montana,Central,4874456,12934679,2792622,163743,36669,Merchandise
USR02375,user_2375,YouTube,2023-05-06,Louisiana,South,13863,11631710,940080,157504,97099,Subscription
USR02376,user_2376,YouTube,2021-03-18,New Jersey,East,1049761,19331460,1680077,432097,48902,Ads
USR02377,user_2377,Snapchat,2020-01-23,California,West,47371,15009107,2575929,33572,30256,Merchandise
USR02378,user_2378,Instagram,2020-07-18,Oregon,West,3422805,5799384,1569265,354090,68250,Affiliate
USR02379,user_2379,Facebook,2022-12-15,Oklahoma,East,3030176,13315492,682446,300335,68319,Subscription
USR02380,user_2380,Twitter,2020-05-04,Mississippi,South,4011259,2300232,4979321,336164,44596,Subscription
USR02381,user_2381,Twitter,2024-08-16,Washington,West,700732,7022116,2142979,436740,70500,Affiliate
USR02382,user_2382,Facebook,2021-11-26,Utah,East,409965,16687748,392729,394421,3622,Affiliate
USR02383,user_2383,Facebook,2022-12-28,Iowa,Central,4911599,5651088,4734859,170567,9347,Merchandise
USR02384,user_2384,Twitter,2021-12-23,Oregon,West,1514466,18815586,1360640,198862,29264,Ads
USR02385,user_2385,Snapchat,2023-05-26,Pennsylvania,East,2062510,3373516,4900288,73810,60235,Subscription
USR02386,user_2386,Facebook,2024-07-06,Virginia,East,1288129,8680482,4721431,438218,68923,Ads
USR02387,user_2387,Snapchat,2023-03-03,Florida,South,1571157,10600733,2601405,99566,1122,Merchandise
USR02388,user_2388,YouTube,2024-05-03,Georgia,South,3694330,18444894,2744036,426472,63867,Ads
USR02389,user_2389,Twitter,2020-01-18,Florida,South,3301989,11443396,66400,130579,75456,Sponsorship
USR02390,user_2390,Snapchat,2022-06-16,Indiana,Central,1693038,4947099,4409310,86813,31060,Sponsorship
USR02391,user_2391,Instagram,2020-02-08,Alaska,West,1448658,7352799,2707834,25236,64163,Subscription
USR02392,user_2392,Instagram,2022-01-14,Mississippi,South,4118550,9961637,333479,486187,46456,Ads
USR02393,user_2393,Twitter,2023-08-24,Rhode Island,East,2304567,15634452,739037,5305,89626,Subscription
USR02394,user_2394,Facebook,2023-04-16,Hawaii,West,1421609,11478690,1877306,198627,62363,Sponsorship
USR02395,user_2395,Instagram,2020-04-25,Alaska,West,121571,6347622,4711553,426079,25343,Ads
USR02396,user_2396,YouTube,2020-12-02,Rhode Island,East,4465462,2511530,1472464,468931,65118,Ads
USR02397,user_2397,Facebook,2021-06-02,Nevada,West,1433887,10507511,854279,136429,24727,Ads
USR02398,user_2398,Twitter,2020-05-11,Massachusetts,East,872792,2072717,3496633,262221,31836,Subscription
USR02399,user_2399,Snapchat,2023-12-28,Alabama,South,331613,16708845,3456412,57255,13165,Subscription
USR02400,user_2400,YouTube,2021-03-01,Washington,West,793571,9594791,4961916,205187,65490,Affiliate
USR02401,user_2401,Twitter,2024-10-24,North Dakota,North,931371,1528980,2083381,460351,43220,Merchandise
USR02402,user_2402,Instagram,2024-05-09,South Dakota,North,2210527,5958127,3220180,387185,6164,Merchandise
USR02403,user_2403,Facebook,2023-02-01,Alabama,South,3501528,11699024,1813188,433648,24736,Ads
USR02404,user_2404,Instagram,2020-03-27,North Dakota,North,20344,3097604,3302540,77115,49459,Subscription
USR02405,user_2405,Twitter,2021-12-03,Hawaii,West,4654532,15662917,1329198,271499,40735,Merchandise
USR02406,user_2406,Snapchat,2023-12-03,California,West,255918,263116,3126799,83712,25963,Affiliate
USR02407,user_2407,Snapchat,2022-02-13,Colorado,South,2668685,17875001,2797986,492420,94795,Ads
USR02408,user_2408,Twitter,2023-03-15,New Hampshire,South,4595178,1208312,1116220,403408,70319,Sponsorship
USR02409,user_2409,YouTube,2023-03-27,Virginia,East,1274668,3819849,1898349,95817,3016,Affiliate
USR02410,user_2410,Snapchat,2023-03-17,South Carolina,East,4797881,12499162,4709848,86086,35448,Subscription
USR02411,user_2411,Facebook,2023-11-01,Iowa,Central,1950138,18341014,2207643,11829,81364,Affiliate
USR02412,user_2412,Facebook,2022-12-25,Arkansas,North,3769669,18661358,404972,132543,10839,Merchandise
USR02413,user_2413,Twitter,2023-12-20,Wisconsin,North,2926193,17257606,2738140,102007,14245,Affiliate
USR02414,user_2414,Instagram,2021-06-13,Pennsylvania,East,4979713,8038106,2532920,188012,46744,Ads
USR02415,user_2415,YouTube,2022-04-21,Michigan,North,3606151,10243901,3941494,373107,62940,Merchandise
USR02416,user_2416,Facebook,2024-06-22,South Carolina,West,3322077,11072264,4685891,160591,85593,Sponsorship
USR02417,user_2417,Snapchat,2023-04-11,Illinois,Central,3063395,10308088,2852208,315450,46187,Merchandise
USR02418,user_2418,Snapchat,2023-05-12,Michigan,North,1787624,6421148,2261915,137797,34239,Subscription
USR02419,user_2419,Instagram,2022-10-22,Maryland,East,2334727,6277462,21283,493965,14630,Subscription
USR02420,user_2420,Snapchat,2021-01-14,Virginia,Central,3927173,14232535,1692205,143145,77459,Sponsorship
USR02421,user_2421,Facebook,2021-08-05,North Carolina,West,2020966,13332858,1258761,27127,93725,Subscription
USR02422,user_2422,Facebook,2024-02-22,Idaho,South,2326306,2401111,1817537,440008,75982,Ads
USR02423,user_2423,Instagram,2023-10-27,Nebraska,Central,396052,5204427,4514741,59717,27219,Merchandise
USR02424,user_2424,Twitter,2024-12-05,Washington,West,1660098,5170969,4046313,121665,48034,Merchandise
USR02425,user_2425,Twitter,2020-12-04,Montana,West,580780,17929499,4148987,90567,18788,Sponsorship
USR02426,user_2426,Facebook,2022-12-10,Idaho,Central,1321381,7530333,4087008,328830,59620,Subscription
USR02427,user_2427,Instagram,2024-07-10,Arkansas,North,4020346,17150652,1234632,283219,97759,Merchandise
USR02428,user_2428,Instagram,2024-10-21,Louisiana,South,3543656,9339295,2426398,86914,49561,Sponsorship
USR02429,user_2429,Instagram,2023-11-28,Kansas,Central,4423895,12279547,1442989,259493,94670,Sponsorship
USR02430,user_2430,YouTube,2021-06-28,Kentucky,Central,4818477,7686090,3244556,340452,30084,Merchandise
USR02431,user_2431,Snapchat,2021-12-27,West Virginia,East,1541512,9692290,2716577,394465,66845,Subscription
USR02432,user_2432,Facebook,2022-11-17,Pennsylvania,East,470330,3446334,2048071,483197,51926,Subscription
USR02433,user_2433,YouTube,2024-09-10,New York,East,1858719,11941093,804733,305555,88578,Ads
USR02434,user_2434,Twitter,2021-07-17,New Mexico,North,1807295,11741591,2241124,495649,6964,Affiliate
USR02435,user_2435,Instagram,2022-09-13,New Hampshire,South,1618534,18745865,2775180,484757,72336,Sponsorship
USR02436,user_2436,Twitter,2020-09-21,Wyoming,South,2663419,16043746,1325196,354757,33890,Sponsorship
USR02437,user_2437,Twitter,2024-06-04,Arkansas,East,3047954,462356,1259341,66072,19872,Sponsorship
USR02438,user_2438,Facebook,2021-06-16,Missouri,Central,3561033,18895018,788131,316940,17878,Subscription
USR02439,user_2439,Snapchat,2022-08-02,Connecticut,South,3052209,1508969,862342,434550,84056,Sponsorship
USR02440,user_2440,Snapchat,2023-01-16,Indiana,Central,1833877,8469260,1557819,329161,21716,Affiliate
USR02441,user_2441,Twitter,2020-10-27,Connecticut,Central,4743697,16759277,4597116,327054,97134,Ads
USR02442,user_2442,YouTube,2024-07-07,Rhode Island,Central,2046379,11283040,935998,94013,5063,Affiliate
USR02443,user_2443,YouTube,2021-10-27,Nebraska,Central,990750,17740060,3087361,92761,15115,Affiliate
USR02444,user_2444,YouTube,2024-03-27,California,West,2866568,10793856,2716633,24292,5344,Subscription
USR02445,user_2445,Twitter,2022-12-03,California,West,1400963,18416752,4533749,161046,25107,Merchandise
USR02446,user_2446,YouTube,2023-11-15,Kentucky,Central,2530453,2110118,2537625,264953,1867,Subscription
USR02447,user_2447,Instagram,2021-06-21,Nevada,West,4829867,9079317,598078,120965,51221,Ads
USR02448,user_2448,Snapchat,2020-06-22,South Carolina,East,3654808,11268389,3762332,131457,94929,Merchandise
USR02449,user_2449,Instagram,2023-10-02,Maine,West,3728242,382812,1844876,418973,23605,Affiliate
USR02450,user_2450,Facebook,2023-03-02,Maryland,East,140519,16163636,4785222,30732,13204,Subscription
USR02451,user_2451,Facebook,2020-01-10,Maryland,East,1321871,10791305,2418701,365228,26708,Sponsorship
USR02452,user_2452,Facebook,2024-12-09,New York,East,3446641,6384480,1057799,202274,23699,Ads
USR02453,user_2453,Twitter,2023-10-05,New Mexico,South,2640226,19369821,3584969,236672,21590,Merchandise
USR02454,user_2454,Snapchat,2023-07-23,Montana,East,2663510,7804236,1754435,470016,83602,Sponsorship
USR02455,user_2455,YouTube,2020-02-24,South Carolina,South,340634,18406644,2522290,393778,46662,Ads
USR02456,user_2456,Snapchat,2023-07-23,Nebraska,Central,3516933,18750337,1156591,353246,40139,Affiliate
USR02457,user_2457,Facebook,2020-05-13,Wisconsin,North,4436912,11910133,4893403,166196,8479,Merchandise
USR02458,user_2458,YouTube,2023-04-03,Arizona,West,1884154,18849916,1667623,89248,81118,Subscription
USR02459,user_2459,Snapchat,2024-11-14,Mississippi,South,4754101,11831031,685889,238744,29151,Subscription
USR02460,user_2460,YouTube,2023-07-10,New Hampshire,West,2431142,13828259,4744986,200668,33556,Sponsorship
USR02461,user_2461,Twitter,2023-06-23,Alabama,South,1191368,19898962,1547965,293894,39648,Merchandise
USR02462,user_2462,YouTube,2024-10-10,New Hampshire,Central,4558268,6706402,1022314,172346,95063,Ads
USR02463,user_2463,Instagram,2024-02-11,Missouri,Central,4349145,13686236,1119083,488498,91262,Sponsorship
USR02464,user_2464,Instagram,2022-03-19,Indiana,Central,2833598,13997351,3646658,355185,99659,Subscription
USR02465,user_2465,YouTube,2020-05-23,Hawaii,West,2865686,19870086,613532,297724,92669,Affiliate
USR02466,user_2466,Instagram,2022-02-09,Kentucky,Central,905173,18888448,2526100,433651,41214,Ads
USR02467,user_2467,Twitter,2021-06-17,Colorado,East,3882500,10137396,4881438,73240,28027,Ads
USR02468,user_2468,Twitter,2021-02-24,Alaska,West,4754060,10222861,573701,385394,74562,Sponsorship
USR02469,user_2469,Twitter,2024-09-15,Wyoming,West,40892,5637385,4123896,77511,44416,Merchandise
USR02470,user_2470,Instagram,2022-12-18,Mississippi,South,2817620,1203491,35732,92206,13354,Affiliate
USR02471,user_2471,Twitter,2022-12-16,Tennessee,South,4952972,10817728,2255722,374593,48030,Ads
USR02472,user_2472,Facebook,2020-01-28,Pennsylvania,East,515142,6984480,3603373,374739,72926,Affiliate
USR02473,user_2473,YouTube,2022-10-04,North Dakota,North,3446293,1990694,4294169,154914,92932,Sponsorship
USR02474,user_2474,Facebook,2020-09-06,Wisconsin,North,590740,1525386,2575461,244146,93138,Merchandise
USR02475,user_2475,Facebook,2024-05-02,Virginia,Central,2462963,1946586,3904668,255992,34304,Merchandise
USR02476,user_2476,Facebook,2021-02-05,Kansas,Central,202262,10457340,1285033,354898,44135,Merchandise
USR02477,user_2477,Snapchat,2020-04-18,Arizona,West,3456764,6271803,2283234,1109,15687,Affiliate
USR02478,user_2478,Twitter,2021-10-09,Illinois,Central,3730160,2489158,2396950,132474,27025,Subscription
USR02479,user_2479,YouTube,2020-08-02,Ohio,Central,4423597,17457600,1250608,124953,70441,Ads
USR02480,user_2480,Snapchat,2021-06-06,Arizona,West,1877492,10113244,1874116,116707,12474,Ads
USR02481,user_2481,Snapchat,2023-09-09,Tennessee,North,3289923,17995537,704470,225150,53021,Merchandise
USR02482,user_2482,Twitter,2021-07-23,Michigan,North,3368442,14427994,475934,415369,46354,Subscription
USR02483,user_2483,Instagram,2023-08-28,Nevada,West,1377904,13380646,1647619,220270,23435,Subscription
USR02484,user_2484,Twitter,2022-06-06,Utah,East,1796699,1661094,3724671,433413,45526,Subscription
USR02485,user_2485,Instagram,2024-10-05,Maryland,East,3188460,17416542,286909,438353,22962,Subscription
USR02486,user_2486,Facebook,2023-02-18,Alaska,West,4574853,1512333,3378909,302131,67727,Subscription
USR02487,user_2487,Twitter,2024-01-09,Ohio,Central,1339521,18983785,4105428,355925,16758,Merchandise
USR02488,user_2488,Instagram,2024-02-25,Oklahoma,North,4875416,8766390,3914532,118172,33111,Sponsorship
USR02489,user_2489,Twitter,2022-05-18,West Virginia,Central,4751516,4293277,4173267,11954,7987,Ads
